user_id,country,signup_date,plan,device,monthly_watch_hours,monthly_revenue_eur
29894,BR,2025-05-25,free,mobile,2.28,0.0
29895,DE,2022-09-22,free,tv,1.69,0.0
29896,US,2022-10-22,premium,mobile,45.34,15.99
29897,DE,2021-09-18,standard,tv,16.87,5.0
29898,BR,2023-09-28,free,tv,1.64,0.0
29899,ES,2024-10-11,free,mobile,1.97,0.0
29900,BR,2023-09-14,free,tv,22.95,0.0
29901,ES,2025-02-14,standard,tv,29.68,9.99
29902,IT,2024-08-19,free,tv,3.67,0.0
29903,FR,2024-03-23,premium,tv,39.93,15.99
29904,US,2022-04-10,standard,mobile,28.75,5.0
29905,GB,2023-06-01,standard,mobile,12.67,9.99
29906,FR,2025-04-21,free,mobile,4.98,0.0
29907,JP,2024-11-17,standard,mobile,3.49,9.99
29908,US,2024-10-13,free,mobile,1.21,0.0
29909,FR,2023-07-07,free,tv,1.7,0.0
29910,ES,2025-02-14,standard,tv,19.02,7.99
29911,US,2025-11-05,premium,tv,8.58,15.99
29912,GB,2024-05-10,standard,tv,10.16,5.0
29913,US,2024-06-03,standard,mobile,8.89,9.99
29914,FR,2023-11-11,free,tv,0.7,0.0
29915,IT,2025-01-07,free,mobile,10.26,0.0
29916,US,2024-06-16,premium,tv,9.74,15.99
29917,GB,2023-04-13,free,mobile,1.97,0.0
29918,US,2024-05-19,free,mobile,2.84,0.0
29919,GB,2023-08-12,free,tv,2.79,0.0
29920,DE,2023-02-14,standard,mobile,15.6,5.0
29921,FR,2021-10-26,free,tv,5.95,0.0
29922,IT,2022-05-18,free,tv,1.64,0.0
29923,GB,2024-02-29,standard,web,26.38,7.99
29924,JP,2025-04-11,free,web,0.95,0.0
29925,BR,2024-08-18,free,tv,1.26,0.0
29926,GB,2022-09-13,free,tv,7.54,0.0
29927,FR,2023-06-21,free,web,2.84,0.0
29928,BR,2024-10-30,free,tv,1.47,0.0
29929,GB,2024-02-29,free,mobile,3.51,0.0
29930,NL,2024-07-22,free,mobile,14.22,0.0
29931,GB,2025-01-11,standard,tv,7.27,9.99
29932,FR,2023-09-28,free,tv,15.95,0.0
29933,BR,2021-05-09,free,mobile,3.01,0.0
29934,BR,2024-12-07,free,tv,4.82,0.0
29935,FR,2025-03-04,premium,mobile,59.36,8.0
29936,IT,2022-01-18,free,mobile,2.4,0.0
29937,GB,2024-08-26,free,mobile,4.97,0.0
29938,GB,2024-12-13,standard,mobile,46.46,9.99
29939,SE,2022-11-16,standard,web,28.25,9.99
29940,US,2024-05-13,standard,mobile,25.94,9.99
29941,FR,2022-08-01,free,mobile,2.43,0.0
29942,US,2022-08-12,free,mobile,23.84,0.0
29943,JP,2025-06-01,free,mobile,3.41,0.0
29944,US,2022-01-11,standard,tv,4.48,5.0
29945,ES,2021-07-04,standard,tv,19.02,9.99
29946,BR,2023-09-23,free,tv,8.84,0.0
29947,BR,2024-11-09,free,tv,8.94,0.0
29948,FR,2025-04-04,standard,mobile,6.24,9.99
29949,FR,2023-12-28,free,tv,4.21,0.0
29950,CA,2021-10-24,free,mobile,2.48,0.0
29951,GB,2022-09-17,free,tv,3.82,0.0
29952,FR,2023-01-08,free,tv,2.4,0.0
29953,FR,2025-04-29,free,tv,3.83,0.0
29954,BR,2024-04-15,free,web,4.65,0.0
29955,JP,2023-08-19,standard,web,13.98,5.0
29956,GB,2025-08-07,premium,web,12.64,15.99
29957,US,2022-08-26,free,mobile,7.29,0.0
29958,IT,2023-06-20,free,web,1.54,0.0
29959,FR,2024-10-01,premium,web,35.28,15.99
29960,JP,2024-02-14,standard,tv,10.03,5.0
29961,US,2023-02-09,free,mobile,4.32,0.0
29962,US,2023-02-23,free,mobile,2.63,0.0
29963,US,2024-08-06,free,mobile,2.33,0.0
29964,FR,2024-04-07,free,tv,7.51,0.0
29965,US,2022-07-08,free,tv,4.12,0.0
29966,IT,2023-01-31,standard,mobile,9.59,7.99
29967,DE,2025-03-01,free,mobile,5.99,0.0
29968,ES,2025-01-31,free,tv,8.0,0.0
29969,US,2023-07-19,free,tv,5.78,0.0
29970,US,2021-08-26,free,tv,27.58,0.0
29971,DE,2023-09-26,standard,tv,27.71,9.99
29972,GB,2021-07-10,standard,mobile,13.91,7.99
29973,US,2024-11-15,free,tv,10.6,0.0
29974,BR,2021-05-03,standard,mobile,18.77,9.99
29975,FR,2025-08-11,free,web,27.78,0.0
29976,FR,2024-04-06,free,web,3.2,0.0
29977,US,2022-11-10,premium,tv,25.99,15.99
29978,ES,2021-12-18,free,mobile,6.84,0.0
29979,FR,2024-05-23,free,tv,5.15,0.0
29980,FR,2021-06-14,free,mobile,3.72,0.0
29981,DE,2023-11-09,standard,tv,13.65,9.99
29982,US,2021-06-18,standard,tv,5.83,9.99
29983,FR,2024-10-07,premium,mobile,43.36,12.79
29984,ES,2021-07-22,standard,tv,12.91,9.99
29985,ES,2024-12-06,standard,mobile,9.61,5.0
29986,FR,2022-01-10,standard,tv,12.19,9.99
29987,US,2023-11-29,free,mobile,3.86,0.0
29988,US,2023-03-16,standard,web,7.39,9.99
29989,CA,2024-07-18,free,mobile,2.6,0.0
29990,BR,2023-01-06,free,mobile,6.97,0.0
29991,US,2022-10-01,standard,tv,9.59,9.99
29992,AU,2025-11-03,standard,tv,13.78,9.99
29993,DE,2022-04-02,free,mobile,6.56,0.0
29994,US,2022-03-08,free,mobile,16.88,0.0
29995,AU,2021-02-26,free,tv,1.98,0.0
29996,IT,2024-07-17,free,web,6.84,0.0
29997,GB,2022-02-01,standard,mobile,5.52,9.99
29998,GB,2022-08-23,free,mobile,7.05,0.0
29999,CA,2023-08-08,free,tv,9.28,0.0
30000,FR,2024-01-24,premium,tv,9.51,15.99
30001,US,2023-09-04,standard,tv,3.5,5.0
30002,DE,2023-09-29,free,mobile,12.59,0.0
30003,CA,2025-09-12,premium,tv,33.72,12.79
30004,FR,2022-02-12,standard,tv,28.87,5.0
30005,FR,2023-03-24,standard,mobile,5.77,9.99
30006,DE,2025-06-10,free,tv,3.99,0.0
30007,FR,2023-07-17,premium,web,11.83,15.99
30008,IT,2023-12-15,free,tv,6.28,0.0
30009,US,2025-02-16,free,mobile,4.39,0.0
30010,NL,2025-06-03,premium,mobile,35.57,15.99
30011,BR,2023-11-18,free,mobile,5.18,0.0
30012,DE,2021-11-24,premium,tv,16.64,12.79
30013,NL,2025-01-08,free,tv,5.27,0.0
30014,FR,2021-10-23,premium,tv,9.71,15.99
30015,GB,2024-02-24,free,tv,21.68,0.0
30016,GB,2022-07-07,free,web,13.28,0.0
30017,US,2025-02-26,free,tv,8.13,0.0
30018,FR,2021-12-13,free,mobile,0.47,0.0
30019,GB,2023-08-15,free,tv,3.06,0.0
30020,DE,2024-07-08,free,mobile,5.9,0.0
30021,ES,2021-04-23,standard,web,8.01,9.99
30022,US,2023-06-04,standard,tv,11.9,5.0
30023,FR,2022-05-21,free,mobile,5.63,0.0
30024,CA,2024-08-06,free,tv,2.5,0.0
30025,FR,2023-07-24,free,mobile,3.62,0.0
30026,CA,2022-05-06,standard,mobile,3.74,9.99
30027,IT,2022-10-24,free,tv,4.65,0.0
30028,ES,2023-11-18,standard,mobile,3.87,7.99
30029,US,2025-09-18,premium,tv,24.07,8.0
30030,SE,2024-08-25,free,mobile,4.37,0.0
30031,JP,2024-10-08,free,tv,4.4,0.0
30032,IT,2023-01-30,free,tv,21.15,0.0
30033,IT,2023-06-23,free,web,2.03,0.0
30034,DE,2023-04-27,free,tv,6.84,0.0
30035,FR,2025-01-06,free,mobile,3.66,0.0
30036,CA,2024-09-19,free,mobile,2.47,0.0
30037,FR,2025-05-08,free,mobile,4.6,0.0
30038,DE,2024-03-31,free,tv,11.3,0.0
30039,US,2024-02-08,free,mobile,7.6,0.0
30040,BR,2025-05-27,free,mobile,3.43,0.0
30041,IT,2023-08-24,premium,tv,14.2,12.79
30042,ES,2023-12-18,free,tv,3.15,0.0
30043,FR,2023-07-31,premium,tv,9.79,12.79
30044,US,2023-11-08,standard,mobile,9.82,7.99
30045,FR,2022-05-31,free,mobile,2.87,0.0
30046,CA,2023-08-10,free,mobile,6.38,0.0
30047,FR,2024-11-06,premium,tv,15.98,15.99
30048,AU,2021-12-01,standard,mobile,24.48,9.99
30049,FR,2023-05-12,standard,web,5.41,9.99
30050,SE,2023-07-16,free,mobile,3.81,0.0
30051,GB,2022-06-23,free,tv,5.51,0.0
30052,NL,2021-09-22,free,tv,6.11,0.0
30053,ES,2025-02-17,standard,web,8.08,5.0
30054,BR,2024-09-10,free,tv,4.36,0.0
30055,IT,2024-03-25,free,mobile,3.95,0.0
30056,US,2022-10-26,premium,mobile,8.9,8.0
30057,AU,2023-10-11,free,mobile,5.08,0.0
30058,ES,2022-06-20,standard,mobile,18.89,5.0
30059,US,2023-03-09,free,mobile,3.57,0.0
30060,US,2024-12-14,free,tv,4.25,0.0
30061,GB,2023-12-31,free,tv,2.9,0.0
30062,SE,2023-11-19,standard,tv,6.47,9.99
30063,BR,2022-10-27,free,tv,4.55,0.0
30064,US,2022-02-20,free,mobile,4.11,0.0
30065,IT,2023-04-09,free,tv,10.96,0.0
30066,FR,2024-11-30,free,tv,13.55,0.0
30067,US,2025-03-21,premium,web,4.72,15.99
30068,NL,2023-05-28,standard,tv,4.15,9.99
30069,FR,2023-11-18,standard,mobile,39.77,5.0
30070,US,2021-05-03,premium,web,11.42,15.99
30071,FR,2023-12-10,free,tv,3.75,0.0
30072,FR,2023-01-02,free,tv,1.51,0.0
30073,FR,2023-11-26,standard,tv,4.69,7.99
30074,FR,2023-01-23,free,web,2.68,0.0
30075,DE,2022-05-16,standard,tv,14.07,9.99
30076,JP,2025-01-24,premium,mobile,9.02,8.0
30077,FR,2024-07-20,standard,tv,16.75,5.0
30078,SE,2023-05-02,free,mobile,4.42,0.0
30079,ES,2022-06-08,standard,tv,18.86,7.99
30080,FR,2022-03-21,standard,mobile,9.44,7.99
30081,US,2023-11-07,free,mobile,6.1,0.0
30082,US,2022-07-02,standard,mobile,5.68,9.99
30083,BR,2025-02-06,standard,tv,23.67,9.99
30084,IT,2023-03-26,free,tv,9.53,0.0
30085,US,2023-06-11,premium,mobile,47.18,15.99
30086,FR,2024-05-26,free,tv,6.85,0.0
30087,FR,2024-03-20,free,mobile,1.87,0.0
30088,ES,2025-06-09,free,web,7.38,0.0
30089,FR,2023-05-15,free,tv,2.18,0.0
30090,GB,2022-03-08,free,web,8.07,0.0
30091,ES,2025-05-21,free,web,1.81,0.0
30092,IT,2024-06-09,free,tv,4.55,0.0
30093,FR,2021-07-01,free,mobile,4.72,0.0
30094,DE,2024-03-02,standard,web,17.75,9.99
30095,DE,2024-10-19,premium,web,70.99,8.0
30096,NL,2024-06-16,free,tv,10.14,0.0
30097,DE,2024-10-04,free,mobile,1.58,0.0
30098,DE,2024-06-24,free,tv,10.08,0.0
30099,FR,2024-03-06,free,mobile,2.43,0.0
30100,IT,2021-05-20,free,web,4.81,0.0
30101,ES,2024-06-16,free,mobile,5.0,0.0
30102,IT,2024-07-03,free,mobile,5.79,0.0
30103,ES,2023-09-28,free,mobile,7.99,0.0
30104,SE,2022-06-15,premium,mobile,59.42,15.99
30105,SE,2022-08-07,standard,mobile,13.71,5.0
30106,US,2021-03-08,free,tv,12.79,0.0
30107,US,2024-08-25,standard,mobile,15.21,7.99
30108,JP,2023-03-11,free,mobile,4.43,0.0
30109,IT,2023-03-14,free,web,4.46,0.0
30110,CA,2025-10-04,standard,tv,18.4,9.99
30111,DE,2023-10-10,free,web,3.75,0.0
30112,AU,2024-07-04,standard,tv,3.67,9.99
30113,FR,2022-11-18,premium,tv,20.6,12.79
30114,GB,2024-07-30,free,web,2.4,0.0
30115,DE,2024-11-15,free,tv,2.34,0.0
30116,FR,2024-01-08,free,tv,1.61,0.0
30117,US,2023-01-10,standard,mobile,31.34,7.99
30118,FR,2025-01-15,free,mobile,9.2,0.0
30119,FR,2024-10-11,free,tv,2.64,0.0
30120,AU,2022-01-02,standard,mobile,7.8,7.99
30121,AU,2022-06-30,free,tv,7.2,0.0
30122,JP,2022-01-12,standard,tv,6.73,7.99
30123,CA,2023-03-21,standard,tv,10.9,9.99
30124,NL,2025-03-17,standard,web,7.57,5.0
30125,AU,2023-01-15,free,mobile,4.19,0.0
30126,US,2024-03-17,free,tv,7.13,0.0
30127,US,2024-04-08,free,tv,14.46,0.0
30128,SE,2024-11-11,standard,tv,12.52,9.99
30129,DE,2024-07-17,free,mobile,5.39,0.0
30130,IT,2023-08-12,standard,tv,8.14,7.99
30131,GB,2022-03-08,free,tv,7.64,0.0
30132,US,2024-06-17,free,tv,3.14,0.0
30133,US,2023-06-25,free,mobile,11.49,0.0
30134,BR,2024-09-06,free,tv,8.19,0.0
30135,GB,2024-01-12,standard,tv,28.48,7.99
30136,US,2021-08-03,free,tv,4.47,0.0
30137,ES,2023-01-23,free,tv,9.38,0.0
30138,DE,2021-08-22,standard,mobile,4.63,7.99
30139,DE,2023-10-28,free,mobile,7.3,0.0
30140,ES,2022-09-16,premium,web,9.67,12.79
30141,DE,2022-01-06,free,tv,1.43,0.0
30142,AU,2021-07-03,premium,mobile,12.74,15.99
30143,DE,2024-06-29,free,tv,3.24,0.0
30144,AU,2024-04-05,free,tv,1.25,0.0
30145,NL,2023-10-02,standard,mobile,51.93,9.99
30146,JP,2024-09-26,free,web,1.35,0.0
30147,BR,2022-01-25,free,tv,1.97,0.0
30148,GB,2023-12-20,premium,web,24.62,8.0
30149,GB,2022-12-27,free,mobile,3.45,0.0
30150,GB,2022-06-28,free,web,11.36,0.0
30151,US,2021-11-08,free,mobile,7.74,0.0
30152,US,2024-12-02,standard,mobile,14.21,7.99
30153,FR,2024-12-17,free,tv,7.08,0.0
30154,BR,2025-03-23,free,tv,1.79,0.0
30155,FR,2024-05-22,premium,mobile,44.87,15.99
30156,GB,2025-09-07,free,tv,1.78,0.0
30157,FR,2022-03-14,standard,tv,9.79,7.99
30158,FR,2021-05-01,free,tv,8.7,0.0
30159,GB,2025-02-11,free,web,3.1,0.0
30160,SE,2022-05-03,standard,mobile,16.45,9.99
30161,US,2023-02-20,free,tv,2.55,0.0
30162,JP,2025-09-26,free,tv,2.21,0.0
30163,FR,2024-04-10,free,mobile,15.93,0.0
30164,DE,2024-07-18,free,web,5.76,0.0
30165,FR,2021-10-06,free,mobile,3.6,0.0
30166,US,2022-03-20,free,tv,4.8,0.0
30167,FR,2024-02-01,free,tv,3.36,0.0
30168,FR,2021-07-17,free,tv,9.34,0.0
30169,IT,2024-04-22,premium,tv,27.26,12.79
30170,ES,2024-12-02,free,mobile,7.4,0.0
30171,US,2024-09-03,free,mobile,10.51,0.0
30172,JP,2024-02-06,free,tv,1.97,0.0
30173,IT,2023-03-11,free,tv,3.76,0.0
30174,US,2025-03-29,free,tv,2.64,0.0
30175,DE,2023-10-21,free,mobile,5.82,0.0
30176,US,2022-07-03,free,web,1.16,0.0
30177,NL,2024-02-06,standard,tv,13.42,9.99
30178,DE,2024-05-30,free,mobile,11.22,0.0
30179,FR,2025-04-21,standard,mobile,4.16,7.99
30180,US,2024-09-15,free,tv,1.21,0.0
30181,US,2024-11-01,free,mobile,1.95,0.0
30182,DE,2023-05-25,free,mobile,4.14,0.0
30183,GB,2023-01-29,standard,tv,6.9,9.99
30184,AU,2021-10-20,free,mobile,4.74,0.0
30185,US,2021-10-30,free,tv,3.98,0.0
30186,US,2025-04-13,free,tv,2.7,0.0
30187,FR,2025-09-10,free,tv,2.08,0.0
30188,US,2025-08-20,standard,mobile,17.24,7.99
30189,ES,2025-03-31,standard,mobile,25.47,9.99
30190,AU,2023-11-03,free,mobile,6.84,0.0
30191,BR,2025-03-05,premium,tv,22.79,12.79
30192,FR,2022-06-29,standard,web,4.38,7.99
30193,JP,2022-06-18,free,mobile,2.99,0.0
30194,NL,2022-10-18,free,mobile,20.03,0.0
30195,US,2023-02-13,free,tv,7.39,0.0
30196,AU,2021-11-18,premium,mobile,28.43,12.79
30197,IT,2022-03-03,free,tv,3.29,0.0
30198,BR,2023-05-03,premium,mobile,5.19,15.99
30199,DE,2021-12-12,free,mobile,7.22,0.0
30200,US,2021-03-10,standard,tv,14.25,9.99
30201,BR,2024-03-05,free,tv,1.22,0.0
30202,DE,2024-05-04,free,tv,5.01,0.0
30203,AU,2025-01-20,free,mobile,7.89,0.0
30204,FR,2023-10-24,premium,tv,36.65,12.79
30205,US,2023-10-24,free,mobile,6.48,0.0
30206,IT,2024-11-17,standard,tv,5.38,9.99
30207,GB,2024-01-03,free,tv,11.44,0.0
30208,DE,2023-07-28,free,tv,5.78,0.0
30209,IT,2024-11-23,free,web,11.65,0.0
30210,IT,2021-10-16,free,tv,11.76,0.0
30211,GB,2022-03-26,free,tv,3.45,0.0
30212,US,2023-05-30,free,mobile,2.23,0.0
30213,ES,2025-05-22,free,tv,4.94,0.0
30214,GB,2022-08-29,standard,tv,11.0,5.0
30215,BR,2024-08-15,standard,tv,6.48,9.99
30216,ES,2024-06-22,standard,tv,3.87,5.0
30217,DE,2023-06-22,standard,mobile,10.85,9.99
30218,FR,2022-12-11,standard,mobile,51.31,9.99
30219,FR,2022-05-15,free,web,15.99,0.0
30220,US,2022-01-13,premium,tv,5.58,15.99
30221,GB,2022-03-26,free,mobile,2.64,0.0
30222,BR,2023-05-30,free,tv,4.96,0.0
30223,AU,2024-07-29,free,mobile,5.06,0.0
30224,GB,2024-01-20,free,tv,6.78,0.0
30225,IT,2024-02-12,standard,mobile,19.15,9.99
30226,ES,2025-02-26,premium,tv,31.56,15.99
30227,DE,2022-09-05,free,mobile,28.41,0.0
30228,GB,2022-02-24,standard,tv,5.36,9.99
30229,DE,2025-01-23,free,tv,12.43,0.0
30230,DE,2023-05-06,standard,tv,7.09,5.0
30231,JP,2024-01-04,standard,tv,19.22,9.99
30232,GB,2024-09-17,free,tv,4.64,0.0
30233,FR,2024-06-14,standard,mobile,16.23,9.99
30234,GB,2025-06-28,free,mobile,4.62,0.0
30235,AU,2023-09-02,standard,mobile,8.38,7.99
30236,FR,2025-01-20,free,mobile,8.75,0.0
30237,CA,2023-10-04,standard,tv,16.14,9.99
30238,CA,2024-09-26,free,mobile,2.14,0.0
30239,GB,2021-12-16,free,web,1.6,0.0
30240,US,2025-10-12,standard,mobile,5.49,9.99
30241,FR,2023-03-20,free,mobile,1.71,0.0
30242,FR,2024-02-10,free,mobile,4.62,0.0
30243,US,2025-10-06,free,tv,2.32,0.0
30244,BR,2025-03-09,free,mobile,2.87,0.0
30245,AU,2023-09-29,free,tv,2.22,0.0
30246,FR,2024-10-28,free,mobile,10.95,0.0
30247,DE,2025-10-10,free,tv,3.62,0.0
30248,DE,2024-10-01,standard,tv,7.18,5.0
30249,US,2025-07-14,standard,tv,5.05,9.99
30250,GB,2021-08-17,free,mobile,4.73,0.0
30251,JP,2023-06-01,free,web,13.38,0.0
30252,DE,2024-10-12,standard,web,10.18,9.99
30253,FR,2022-07-23,free,tv,14.87,0.0
30254,ES,2024-07-22,free,tv,2.75,0.0
30255,FR,2023-09-18,standard,mobile,46.98,9.99
30256,AU,2023-07-03,free,tv,8.84,0.0
30257,AU,2021-08-14,free,web,10.16,0.0
30258,FR,2022-12-09,free,tv,3.83,0.0
30259,GB,2025-10-13,free,web,1.3,0.0
30260,BR,2025-04-08,premium,mobile,39.0,12.79
30261,DE,2022-01-14,free,mobile,3.44,0.0
30262,DE,2022-09-18,standard,tv,3.16,9.99
30263,CA,2022-03-12,free,tv,8.59,0.0
30264,US,2022-04-16,standard,web,8.91,9.99
30265,GB,2022-05-12,standard,tv,14.94,9.99
30266,FR,2024-07-26,free,mobile,7.56,0.0
30267,US,2022-03-17,premium,mobile,15.86,15.99
30268,NL,2022-10-23,standard,mobile,81.42,9.99
30269,IT,2022-05-12,standard,tv,18.07,9.99
30270,ES,2023-09-10,standard,mobile,18.75,9.99
30271,FR,2022-11-09,standard,mobile,12.33,9.99
30272,NL,2024-05-04,standard,web,11.54,9.99
30273,US,2025-05-19,standard,tv,40.12,9.99
30274,GB,2025-09-12,free,tv,8.42,0.0
30275,US,2024-08-04,standard,web,10.94,9.99
30276,GB,2022-06-09,free,mobile,5.98,0.0
30277,GB,2024-01-17,free,mobile,2.93,0.0
30278,US,2022-11-05,free,mobile,5.66,0.0
30279,DE,2023-01-08,free,mobile,1.59,0.0
30280,DE,2025-11-16,premium,mobile,75.78,12.79
30281,IT,2024-10-22,free,mobile,1.16,0.0
30282,GB,2025-04-07,standard,tv,35.07,9.99
30283,SE,2024-05-16,standard,mobile,34.55,7.99
30284,FR,2024-04-08,free,mobile,9.63,0.0
30285,FR,2025-09-18,free,tv,8.17,0.0
30286,US,2023-11-20,standard,tv,32.8,7.99
30287,FR,2025-01-03,free,mobile,18.09,0.0
30288,GB,2025-02-13,free,tv,6.52,0.0
30289,US,2025-05-03,free,tv,3.27,0.0
30290,FR,2024-05-13,free,mobile,2.98,0.0
30291,US,2022-11-26,free,web,3.86,0.0
30292,DE,2025-11-02,standard,tv,6.97,9.99
30293,IT,2025-02-02,standard,mobile,8.88,9.99
30294,DE,2022-06-21,premium,mobile,51.7,15.99
30295,AU,2024-08-30,premium,mobile,16.81,15.99
30296,US,2024-04-19,premium,mobile,6.95,15.99
30297,DE,2024-04-16,free,mobile,1.93,0.0
30298,US,2024-02-19,free,mobile,4.4,0.0
30299,BR,2024-05-27,free,tv,3.15,0.0
30300,US,2023-11-18,premium,web,39.72,15.99
30301,AU,2021-12-16,standard,tv,10.33,9.99
30302,IT,2024-01-24,standard,mobile,11.9,9.99
30303,GB,2023-03-24,free,tv,5.12,0.0
30304,GB,2025-08-18,standard,tv,6.64,9.99
30305,US,2025-01-01,free,mobile,7.96,0.0
30306,FR,2021-06-17,standard,tv,12.1,9.99
30307,JP,2023-10-27,premium,mobile,8.95,15.99
30308,BR,2023-04-30,free,tv,3.68,0.0
30309,FR,2022-01-23,free,mobile,1.71,0.0
30310,FR,2023-08-02,standard,tv,7.43,5.0
30311,US,2021-06-27,free,mobile,1.22,0.0
30312,BR,2024-09-22,standard,tv,20.11,9.99
30313,DE,2023-10-23,free,tv,4.67,0.0
30314,ES,2025-01-20,free,tv,1.79,0.0
30315,FR,2023-10-26,free,mobile,8.05,0.0
30316,JP,2022-06-15,standard,tv,12.07,9.99
30317,FR,2025-03-12,standard,tv,5.6,9.99
30318,US,2024-11-13,free,mobile,7.32,0.0
30319,AU,2022-01-14,free,web,2.83,0.0
30320,IT,2022-06-22,free,tv,9.54,0.0
30321,DE,2025-10-11,premium,mobile,34.17,15.99
30322,SE,2023-07-11,free,mobile,2.22,0.0
30323,FR,2022-07-17,free,mobile,5.73,0.0
30324,FR,2024-06-18,free,tv,8.6,0.0
30325,FR,2024-06-27,free,tv,2.95,0.0
30326,US,2024-11-29,free,mobile,3.04,0.0
30327,IT,2021-10-20,free,tv,10.84,0.0
30328,GB,2024-04-09,free,tv,1.72,0.0
30329,DE,2022-07-18,standard,tv,18.53,9.99
30330,BR,2023-05-03,standard,tv,41.14,9.99
30331,US,2021-11-25,standard,web,7.49,9.99
30332,FR,2025-11-28,premium,mobile,25.8,15.99
30333,US,2023-12-10,free,tv,4.38,0.0
30334,BR,2021-12-29,standard,tv,19.61,7.99
30335,DE,2023-03-22,standard,mobile,14.36,9.99
30336,CA,2025-05-08,free,web,2.92,0.0
30337,NL,2025-07-15,premium,mobile,11.01,15.99
30338,BR,2024-06-04,premium,mobile,11.33,15.99
30339,BR,2022-10-22,standard,mobile,15.08,9.99
30340,GB,2023-07-25,free,tv,9.63,0.0
30341,JP,2024-12-14,standard,mobile,20.37,9.99
30342,GB,2021-09-12,free,mobile,3.33,0.0
30343,US,2023-05-16,free,tv,4.65,0.0
30344,US,2023-04-26,standard,web,11.32,5.0
30345,BR,2023-07-02,premium,mobile,16.01,15.99
30346,US,2024-11-04,free,web,4.07,0.0
30347,BR,2024-06-28,free,mobile,8.5,0.0
30348,CA,2025-08-02,free,mobile,4.24,0.0
30349,US,2022-04-11,free,tv,3.24,0.0
30350,US,2023-12-13,free,tv,3.35,0.0
30351,FR,2024-09-03,free,tv,0.65,0.0
30352,DE,2024-05-31,free,mobile,1.7,0.0
30353,ES,2024-02-02,free,tv,12.66,0.0
30354,US,2022-03-18,free,mobile,2.87,0.0
30355,DE,2024-09-01,free,tv,12.31,0.0
30356,GB,2024-04-03,premium,mobile,126.52,15.99
30357,US,2023-01-13,free,mobile,22.2,0.0
30358,FR,2022-02-09,standard,mobile,28.96,7.99
30359,US,2023-08-06,free,mobile,4.06,0.0
30360,BR,2024-05-09,free,mobile,9.27,0.0
30361,US,2024-10-10,premium,mobile,12.07,8.0
30362,FR,2022-05-06,premium,mobile,19.11,15.99
30363,DE,2024-03-17,standard,mobile,5.47,9.99
30364,IT,2025-12-04,free,mobile,3.54,0.0
30365,BR,2024-11-20,standard,mobile,16.65,7.99
30366,DE,2024-04-07,premium,tv,21.09,12.79
30367,GB,2022-10-26,free,web,1.91,0.0
30368,BR,2024-02-18,free,mobile,3.11,0.0
30369,SE,2024-01-15,free,tv,4.87,0.0
30370,ES,2022-02-19,free,web,3.91,0.0
30371,IT,2022-06-08,premium,tv,15.4,12.79
30372,FR,2025-05-23,standard,tv,10.6,9.99
30373,DE,2023-08-21,free,tv,4.09,0.0
30374,SE,2024-02-29,standard,tv,6.01,7.99
30375,FR,2023-08-24,free,web,2.82,0.0
30376,US,2024-03-06,standard,tv,11.03,7.99
30377,ES,2023-12-17,premium,tv,10.06,15.99
30378,JP,2024-06-25,free,mobile,6.0,0.0
30379,FR,2024-09-06,free,tv,1.48,0.0
30380,SE,2022-03-26,free,mobile,11.09,0.0
30381,US,2023-02-22,standard,mobile,57.99,7.99
30382,SE,2024-06-13,standard,mobile,7.99,7.99
30383,SE,2025-11-29,free,web,0.96,0.0
30384,BR,2025-07-07,standard,mobile,15.72,5.0
30385,JP,2022-07-31,premium,mobile,9.95,15.99
30386,AU,2025-07-04,standard,mobile,3.73,5.0
30387,JP,2024-01-18,standard,mobile,19.63,9.99
30388,DE,2021-10-13,premium,web,14.81,12.79
30389,DE,2022-04-14,free,tv,1.22,0.0
30390,FR,2023-10-04,standard,mobile,10.03,9.99
30391,US,2022-08-12,standard,web,10.89,9.99
30392,ES,2024-04-17,premium,mobile,12.75,8.0
30393,FR,2022-04-19,free,mobile,10.62,0.0
30394,AU,2021-06-12,standard,mobile,18.72,9.99
30395,US,2021-10-22,free,tv,8.53,0.0
30396,FR,2024-09-27,premium,web,9.39,8.0
30397,US,2024-10-28,free,tv,3.44,0.0
30398,FR,2023-12-05,free,tv,1.74,0.0
30399,FR,2025-07-16,standard,mobile,14.61,9.99
30400,GB,2024-12-11,free,mobile,11.43,0.0
30401,US,2022-01-31,standard,tv,9.02,5.0
30402,BR,2024-02-14,free,mobile,4.85,0.0
30403,DE,2025-04-14,free,tv,4.69,0.0
30404,IT,2024-04-03,premium,mobile,16.16,15.99
30405,IT,2025-01-28,standard,mobile,9.95,5.0
30406,FR,2024-04-29,standard,tv,2.86,7.99
30407,FR,2025-01-06,free,tv,4.59,0.0
30408,NL,2022-08-22,standard,mobile,5.03,9.99
30409,IT,2023-07-09,free,tv,5.21,0.0
30410,FR,2022-10-15,free,mobile,2.53,0.0
30411,ES,2021-12-02,free,tv,1.08,0.0
30412,US,2025-06-26,free,tv,12.13,0.0
30413,FR,2025-06-28,free,tv,2.37,0.0
30414,US,2023-10-10,free,web,2.8,0.0
30415,BR,2023-04-08,free,tv,5.96,0.0
30416,US,2022-08-24,free,mobile,2.34,0.0
30417,GB,2025-05-22,free,tv,11.58,0.0
30418,FR,2025-07-25,free,mobile,2.09,0.0
30419,FR,2023-03-22,standard,mobile,13.72,7.99
