date,region,streaming_hours,subscribers,is_holiday,marketing_spend_eur,major_launch
2025-12-07,NAM,291486.9,36526,False,8205.78,False
2025-12-08,NAM,297840.3,37455,False,6642.84,False
2025-12-09,NAM,297184.6,36795,False,7441.19,False
2025-12-10,NAM,297085.9,37645,False,9164.1,False
2025-12-11,NAM,226017.2,28632,False,6895.39,False
2025-12-12,NAM,227841.7,28863,False,8022.06,False
2025-12-13,NAM,240441.9,30162,False,7765.92,False
2025-12-14,NAM,298074.5,37776,False,8556.56,False
2025-12-15,NAM,318185.1,40408,False,7919.37,False
2025-12-16,NAM,323287.9,40552,False,7338.71,False
2025-12-17,NAM,272102.1,33955,False,7737.91,False
2025-12-18,NAM,244313.4,30986,False,7750.35,False
2025-12-19,NAM,220545.4,27116,False,7612.64,False
2025-12-20,NAM,250255.2,30922,False,6631.46,False
2025-12-21,NAM,310436.4,38777,False,8681.97,False
2025-12-22,NAM,333007.0,40755,False,8541.4,False
2025-12-23,NAM,317606.6,40114,False,6853.65,False
2025-12-24,NAM,362304.9,44806,True,7449.17,False
2025-12-25,NAM,311467.7,38697,True,7510.43,False
2025-12-26,NAM,203047.7,25274,False,6766.03,False
2025-12-27,NAM,266837.5,33374,False,6198.56,False
2025-12-28,NAM,289894.0,36064,False,7156.28,False
2025-12-29,NAM,299834.7,37445,False,7408.38,False
2025-12-30,NAM,348692.4,43556,False,6541.26,False
2025-12-31,NAM,352783.7,43874,True,7836.58,False
2022-01-01,LATAM,90526.2,11700,True,6407.32,False
2022-01-02,LATAM,83556.2,9978,False,5456.17,False
2022-01-03,LATAM,80631.6,9481,False,5623.06,False
2022-01-04,LATAM,75081.7,9306,False,5990.7,False
2022-01-05,LATAM,77840.7,10807,False,5883.8,False
2022-01-06,LATAM,64776.8,7583,False,6218.13,False
2022-01-07,LATAM,59698.9,7381,False,5956.87,False
2022-01-08,LATAM,76384.0,9592,False,6079.07,False
2022-01-09,LATAM,78218.8,9723,False,5444.1,False
2022-01-10,LATAM,70694.5,8607,False,4849.93,False
2022-01-11,LATAM,79698.8,10539,False,4563.39,False
2022-01-12,LATAM,78313.5,10016,False,4369.48,False
2022-01-13,LATAM,65506.4,8611,False,7116.78,False
2022-01-14,LATAM,55851.7,7276,False,3936.93,False
2022-01-15,LATAM,65809.8,8673,False,6662.68,False
2022-01-16,LATAM,81507.8,10980,False,5051.55,False
2022-01-17,LATAM,78737.1,10507,False,6657.95,False
2022-01-18,LATAM,87784.7,12135,False,3947.32,False
2022-01-19,LATAM,76147.5,10127,False,5521.82,False
2022-01-20,LATAM,64432.5,7719,False,6873.67,False
2022-01-21,LATAM,58168.8,7694,False,6281.57,False
2022-01-22,LATAM,72965.0,9475,False,5441.74,False
2022-01-23,LATAM,84532.9,11526,False,4157.72,False
2022-01-24,LATAM,86213.5,10293,False,4654.66,False
2022-01-25,LATAM,87741.8,11246,False,6824.52,False
2022-01-26,LATAM,78727.3,9500,False,5435.16,False
2022-01-27,LATAM,64102.8,8269,False,5656.84,False
2022-01-28,LATAM,59189.8,7291,False,5941.68,False
2022-01-29,LATAM,71724.0,9205,False,4673.13,False
2022-01-30,LATAM,94540.1,11112,False,6041.78,False
2022-01-31,LATAM,80849.5,10502,False,5380.81,False
2022-02-01,LATAM,86468.9,10911,False,5952.01,False
2022-02-02,LATAM,80633.8,10155,False,5255.16,False
2022-02-03,LATAM,67595.3,9424,False,4459.66,False
2022-02-04,LATAM,65722.1,8024,False,5376.8,False
2022-02-05,LATAM,73132.2,9312,False,6231.87,False
2022-02-06,LATAM,85960.8,10795,False,6035.05,False
2022-02-07,LATAM,91573.8,11545,False,5745.09,False
2022-02-08,LATAM,97739.4,13328,False,6439.41,False
2022-02-09,LATAM,87145.2,10925,False,5558.57,False
2022-02-10,LATAM,69157.3,8361,False,5767.02,False
2022-02-11,LATAM,63113.4,8824,False,5338.74,False
2022-02-12,LATAM,75512.2,9285,False,6488.39,False
2022-02-13,LATAM,88856.3,10304,False,5956.87,False
2022-02-14,LATAM,85438.7,10309,False,5278.63,False
2022-02-15,LATAM,95118.9,11266,False,4533.53,False
2022-02-16,LATAM,83381.4,9522,False,6609.27,False
2022-02-17,LATAM,70416.6,8620,False,5130.6,False
2022-02-18,LATAM,60041.2,7470,False,5784.05,False
2022-02-19,LATAM,76570.0,10161,False,7609.03,False
2022-02-20,LATAM,80901.7,10427,False,6368.71,False
2022-02-21,LATAM,87742.4,11259,False,7016.97,False
2022-02-22,LATAM,89431.8,10732,False,5298.1,False
2022-02-23,LATAM,84767.4,11038,False,6585.93,False
2022-02-24,LATAM,78168.3,10466,False,5751.04,False
2022-02-25,LATAM,66758.9,8542,False,6023.06,False
2022-02-26,LATAM,82851.3,10567,False,7347.47,False
2022-02-27,LATAM,93344.8,11035,False,5508.43,False
2022-02-28,LATAM,96577.9,12599,False,5747.3,False
2022-03-01,LATAM,101734.6,13607,False,5009.88,False
2022-03-02,LATAM,81430.9,10340,False,6443.77,False
2022-03-03,LATAM,69377.2,8374,False,5285.05,False
2022-03-04,LATAM,67817.2,8396,False,6552.27,False
2022-03-05,LATAM,78085.3,9550,False,4414.72,False
2022-03-06,LATAM,92405.8,11370,False,6174.11,False
2022-03-07,LATAM,91251.5,11730,False,5220.8,False
2022-03-08,LATAM,91253.2,11546,False,6320.71,False
2022-03-09,LATAM,92306.1,12040,False,5726.0,False
2022-03-10,LATAM,68968.1,8806,False,5309.13,False
2022-03-11,LATAM,68543.2,8135,False,5428.7,False
2022-03-12,LATAM,80921.3,9864,False,5058.19,False
2022-03-13,LATAM,84981.0,10341,False,6409.28,False
2022-03-14,LATAM,89385.6,11079,False,4900.69,False
2022-03-15,LATAM,91769.5,12368,False,5526.49,False
2022-03-16,LATAM,88580.7,12050,False,6016.89,False
2022-03-17,LATAM,72268.5,9451,False,7032.05,False
2022-03-18,LATAM,66549.8,8378,False,5734.36,False
2022-03-19,LATAM,73719.0,8534,False,5548.34,False
2022-03-20,LATAM,103837.8,13089,False,5961.81,False
2022-03-21,LATAM,94339.3,11397,False,4084.68,False
2022-03-22,LATAM,98041.5,13070,False,4785.08,False
2022-03-23,LATAM,84458.0,9754,False,5444.26,False
2022-03-24,LATAM,71745.7,9160,False,5174.72,False
2022-03-25,LATAM,73757.0,8782,False,4464.98,False
2022-03-26,LATAM,72399.9,9045,False,6432.42,False
2022-03-27,LATAM,94961.7,12203,False,5954.56,False
2022-03-28,LATAM,88897.9,11623,False,5859.51,False
2022-03-29,LATAM,94323.5,11760,False,5192.66,False
2022-03-30,LATAM,84561.9,10950,False,5811.91,False
2022-03-31,LATAM,70938.0,8536,False,6160.51,False
2022-04-01,LATAM,67835.1,8602,False,5537.58,False
2022-04-02,LATAM,70189.5,9274,False,6105.71,False
2022-04-03,LATAM,92686.3,11751,False,5113.75,False
2022-04-04,LATAM,94702.8,11573,False,5829.14,False
2022-04-05,LATAM,90188.7,11134,False,6665.7,False
2022-04-06,LATAM,94419.8,12310,False,6737.87,False
2022-04-07,LATAM,72740.9,8546,False,6814.87,False
2022-04-08,LATAM,67214.4,7929,False,5981.8,False
2022-04-09,LATAM,78484.3,10111,False,5779.19,False
2022-04-10,LATAM,94176.9,11552,False,5395.42,False
2022-04-11,LATAM,101755.7,11992,False,4309.01,False
2022-04-12,LATAM,109139.7,14317,False,4679.63,False
2022-04-13,LATAM,91376.4,10872,False,5621.66,False
2022-04-14,LATAM,79315.0,9814,False,5670.02,False
2022-04-15,LATAM,74095.7,8952,False,6886.98,False
2022-04-16,LATAM,82131.5,10117,False,6809.59,False
2022-04-17,LATAM,102273.7,12341,False,5209.11,False
2022-04-18,LATAM,99553.2,12801,False,6413.51,False
2022-04-19,LATAM,98067.0,12313,False,5377.74,False
2022-04-20,LATAM,89836.6,11721,False,6306.04,False
2022-04-21,LATAM,68513.0,8259,False,6405.31,False
2022-04-22,LATAM,69365.6,9737,False,6754.72,False
2022-04-23,LATAM,74986.7,8421,False,5367.49,False
2022-04-24,LATAM,87253.2,10114,False,6573.59,False
2022-04-25,LATAM,96810.1,12977,False,4264.45,False
2022-04-26,LATAM,92046.6,11742,False,6800.22,False
2022-04-27,LATAM,88342.6,11213,False,5743.79,False
2022-04-28,LATAM,75957.9,9710,False,5761.37,False
2022-04-29,LATAM,69033.4,8914,False,4134.95,False
2022-04-30,LATAM,77617.2,9852,False,5454.52,False
2022-05-01,LATAM,99261.3,11924,False,6850.38,False
2022-05-02,LATAM,95462.7,12341,False,5425.19,False
2022-05-03,LATAM,99613.9,12782,False,6337.87,False
2022-05-04,LATAM,83062.6,11097,False,5795.29,False
2022-05-05,LATAM,74727.9,10223,False,6618.34,False
2022-05-06,LATAM,72114.0,9179,False,5921.95,False
2022-05-07,LATAM,85166.0,10031,False,5023.85,False
2022-05-08,LATAM,91116.1,12275,False,5815.01,False
2022-05-09,LATAM,93167.2,11136,False,7051.37,False
2022-05-10,LATAM,92524.0,11734,False,6169.07,False
2022-05-11,LATAM,85321.0,10536,False,5678.34,False
2022-05-12,LATAM,70009.9,8535,False,7576.65,False
2022-05-13,LATAM,67767.8,8853,False,6699.97,False
2022-05-14,LATAM,83631.7,10576,False,6426.54,False
2022-05-15,LATAM,90979.6,11629,False,6027.57,False
2022-05-16,LATAM,95127.4,11483,False,6358.47,False
2022-05-17,LATAM,96027.0,11916,False,6384.99,False
2022-05-18,LATAM,92628.6,11193,False,4029.1,False
2022-05-19,LATAM,72772.8,8997,False,6091.85,False
2022-05-20,LATAM,66084.1,8201,False,5647.81,False
2022-05-21,LATAM,77399.2,10597,False,5377.18,False
2022-05-22,LATAM,89024.9,10998,False,5621.2,False
2022-05-23,LATAM,97760.6,11157,False,4533.42,False
2022-05-24,LATAM,96105.1,12710,False,4334.96,False
2022-05-25,LATAM,87907.7,11213,False,6776.4,False
2022-05-26,LATAM,79551.7,9878,False,6149.48,False
2022-05-27,LATAM,72289.4,8817,False,3849.89,False
2022-05-28,LATAM,73866.0,8759,False,5319.74,False
2022-05-29,LATAM,97044.6,13099,False,6485.84,False
2022-05-30,LATAM,95900.8,12013,False,5557.94,False
2022-05-31,LATAM,94106.8,10894,False,6778.5,False
2022-06-01,LATAM,88697.9,11251,False,6622.85,False
2022-06-02,LATAM,68010.4,9104,False,4698.23,False
2022-06-03,LATAM,72382.8,9126,False,5669.49,False
2022-06-04,LATAM,82157.8,9818,False,5426.23,False
2022-06-05,LATAM,89480.6,10689,False,4673.86,False
2022-06-06,LATAM,91581.3,10989,False,4622.38,False
2022-06-07,LATAM,87663.4,11718,False,5141.53,False
2022-06-08,LATAM,85437.1,10643,False,5274.16,False
2022-06-09,LATAM,72241.4,8190,False,6014.03,False
2022-06-10,LATAM,62629.9,8020,False,6623.37,False
2022-06-11,LATAM,82733.7,10412,False,6199.47,False
2022-06-12,LATAM,98922.8,12140,False,6389.4,False
2022-06-13,LATAM,93660.7,11197,False,5576.36,False
2022-06-14,LATAM,93796.6,11192,False,6272.6,False
2022-06-15,LATAM,88150.9,11562,False,5672.05,False
2022-06-16,LATAM,73501.6,9311,False,5438.12,False
2022-06-17,LATAM,63050.0,8120,False,7309.53,False
2022-06-18,LATAM,76556.4,9691,False,3928.02,False
2022-06-19,LATAM,91024.0,11541,False,4294.31,False
2022-06-20,LATAM,94340.1,11558,False,6099.66,False
2022-06-21,LATAM,94674.9,11731,False,5582.06,False
2022-06-22,LATAM,86607.1,11408,False,4645.01,False
2022-06-23,LATAM,67511.9,9146,False,4951.46,False
2022-06-24,LATAM,68410.8,7940,False,5056.18,False
2022-06-25,LATAM,78615.8,9722,False,6510.12,False
2022-06-26,LATAM,103473.8,13353,False,6766.73,False
2022-06-27,LATAM,90748.1,12284,False,7109.0,False
2022-06-28,LATAM,95493.9,12827,False,4526.69,False
2022-06-29,LATAM,97146.2,11745,False,4704.75,False
2022-06-30,LATAM,73274.5,9796,False,4650.5,False
2022-07-01,LATAM,65518.4,8219,False,6830.64,False
2022-07-02,LATAM,74192.8,9796,False,6133.88,False
2022-07-03,LATAM,98068.6,12652,False,5864.81,False
2022-07-04,LATAM,108192.1,12892,True,5984.9,False
2022-07-05,LATAM,95290.6,12186,False,5756.33,False
2022-07-06,LATAM,82492.3,10814,False,4905.39,False
2022-07-07,LATAM,71363.3,8910,False,6213.39,False
2022-07-08,LATAM,60617.5,7454,False,5654.49,False
2022-07-09,LATAM,82680.4,9549,False,4843.69,False
2022-07-10,LATAM,89188.2,11490,False,6263.93,False
2022-07-11,LATAM,85668.7,10812,False,5464.42,False
2022-07-12,LATAM,98420.5,11841,False,5987.59,False
2022-07-13,LATAM,81764.0,10057,False,5706.17,False
2022-07-14,LATAM,101805.6,12802,False,14519.8,True
2022-07-15,LATAM,67516.2,8160,False,5983.38,False
2022-07-16,LATAM,78739.0,9843,False,5100.84,False
2022-07-17,LATAM,79928.9,9116,False,6065.95,False
2022-07-18,LATAM,93701.2,12387,False,6092.65,False
2022-07-19,LATAM,91491.5,11444,False,6218.52,False
2022-07-20,LATAM,81908.2,9688,False,6638.7,False
2022-07-21,LATAM,70625.0,7598,False,5317.76,False
2022-07-22,LATAM,59152.5,7908,False,6345.45,False
2022-07-23,LATAM,77107.7,9917,False,4431.8,False
2022-07-24,LATAM,83079.3,10490,False,5716.21,False
2022-07-25,LATAM,88637.6,11511,False,5593.02,False
2022-07-26,LATAM,128845.4,16536,False,14971.58,True
2022-07-27,LATAM,87149.1,10990,False,5688.78,False
2022-07-28,LATAM,67639.4,8327,False,6300.79,False
2022-07-29,LATAM,68535.8,8358,False,4405.53,False
2022-07-30,LATAM,79456.3,10142,False,5534.09,False
2022-07-31,LATAM,86671.8,11532,False,5138.96,False
2022-08-01,LATAM,84383.4,10496,False,7797.01,False
2022-08-02,LATAM,84180.1,11260,False,5283.71,False
2022-08-03,LATAM,83297.4,10598,False,5876.32,False
2022-08-04,LATAM,67502.8,8628,False,5919.51,False
2022-08-05,LATAM,67310.2,9616,False,4547.22,False
2022-08-06,LATAM,72839.6,9931,False,5398.52,False
2022-08-07,LATAM,84076.3,11348,False,6143.71,False
2022-08-08,LATAM,89845.2,10831,False,5889.03,False
2022-08-09,LATAM,87108.8,11984,False,3980.67,False
2022-08-10,LATAM,81747.1,10177,False,5367.96,False
2022-08-11,LATAM,73130.4,9027,False,6638.76,False
2022-08-12,LATAM,63524.3,6860,False,6293.23,False
2022-08-13,LATAM,105631.0,13367,False,14797.63,True
2022-08-14,LATAM,88477.9,10518,False,5035.23,False
2022-08-15,LATAM,80873.7,10313,False,6849.04,False
2022-08-16,LATAM,91511.2,10858,False,5789.33,False
2022-08-17,LATAM,81965.2,11144,False,7099.18,False
2022-08-18,LATAM,72461.9,9333,False,5828.59,False
2022-08-19,LATAM,64768.5,9235,False,4188.52,False
2022-08-20,LATAM,73909.6,8727,False,6506.45,False
2022-08-21,LATAM,91704.0,12237,False,5472.79,False
2022-08-22,LATAM,86698.6,9935,False,5527.17,False
2022-08-23,LATAM,90497.9,11416,False,4666.22,False
2022-08-24,LATAM,79741.5,9651,False,7127.01,False
2022-08-25,LATAM,70704.3,8614,False,5412.92,False
2022-08-26,LATAM,61462.9,7424,False,7090.38,False
2022-08-27,LATAM,80541.6,9610,False,5485.91,False
2022-08-28,LATAM,95690.8,11331,False,5089.25,False
2022-08-29,LATAM,91551.8,11222,False,6887.62,False
2022-08-30,LATAM,96006.4,12058,False,5773.88,False
2022-08-31,LATAM,74566.6,9902,False,5782.24,False
2022-09-01,LATAM,64035.9,8152,False,4808.35,False
2022-09-02,LATAM,61491.1,8269,False,5468.1,False
2022-09-03,LATAM,74404.8,8561,False,6177.71,False
2022-09-04,LATAM,85892.5,10520,False,4795.96,False
2022-09-05,LATAM,80373.4,10402,False,5404.58,False
2022-09-06,LATAM,94120.0,11936,False,5500.04,False
2022-09-07,LATAM,89360.2,10739,False,5890.1,False
2022-09-08,LATAM,73262.4,9624,False,7021.15,False
2022-09-09,LATAM,65822.0,7962,False,5598.09,False
2022-09-10,LATAM,75031.0,8990,False,5286.2,False
2022-09-11,LATAM,83045.8,10624,False,8036.25,False
2022-09-12,LATAM,87845.6,10983,False,5493.15,False
2022-09-13,LATAM,98346.2,12031,False,5687.72,False
2022-09-14,LATAM,79252.7,9628,False,5554.52,False
2022-09-15,LATAM,67301.4,7877,False,5619.93,False
2022-09-16,LATAM,65918.8,8041,False,5904.1,False
2022-09-17,LATAM,78597.1,10374,False,6579.09,False
2022-09-18,LATAM,83096.3,10509,False,6166.19,False
2022-09-19,LATAM,86477.1,11288,False,6705.23,False
2022-09-20,LATAM,86858.2,11115,False,6679.32,False
2022-09-21,LATAM,81076.3,9828,False,6011.49,False
2022-09-22,LATAM,72794.6,8274,False,6146.25,False
2022-09-23,LATAM,60066.9,7044,False,6732.74,False
2022-09-24,LATAM,78455.8,9471,False,4957.33,False
2022-09-25,LATAM,87425.6,10553,False,7845.42,False
2022-09-26,LATAM,98070.9,12749,False,5437.33,False
2022-09-27,LATAM,90772.4,11831,False,5567.18,False
2022-09-28,LATAM,80650.6,11187,False,4878.98,False
2022-09-29,LATAM,71204.3,8518,False,4903.33,False
2022-09-30,LATAM,61745.0,8516,False,6628.83,False
2022-10-01,LATAM,67977.9,9292,False,7666.3,False
2022-10-02,LATAM,86279.8,10668,False,5396.91,False
2022-10-03,LATAM,87092.2,11123,False,6129.1,False
2022-10-04,LATAM,82599.6,10945,False,6027.93,False
2022-10-05,LATAM,81124.2,10111,False,6652.55,False
2022-10-06,LATAM,87311.5,10845,False,15627.87,True
2022-10-07,LATAM,62028.1,7439,False,7070.23,False
2022-10-08,LATAM,75995.7,8319,False,5663.07,False
2022-10-09,LATAM,88243.1,11065,False,6277.56,False
2022-10-10,LATAM,86911.2,10508,False,6357.55,False
2022-10-11,LATAM,89900.0,10699,False,5839.58,False
2022-10-12,LATAM,78719.2,10050,False,4979.45,False
2022-10-13,LATAM,70043.1,8029,False,5217.73,False
2022-10-14,LATAM,63733.6,8369,False,6775.82,False
2022-10-15,LATAM,72198.8,9266,False,6858.9,False
2022-10-16,LATAM,89629.5,11003,False,5692.35,False
2022-10-17,LATAM,90558.3,11288,False,6067.79,False
2022-10-18,LATAM,90216.2,10681,False,6817.31,False
2022-10-19,LATAM,92567.4,11946,False,4496.63,False
2022-10-20,LATAM,70071.5,8852,False,5503.52,False
2022-10-21,LATAM,63179.0,8028,False,7475.45,False
2022-10-22,LATAM,74632.0,9579,False,6101.15,False
2022-10-23,LATAM,84882.8,10289,False,4958.88,False
2022-10-24,LATAM,93278.1,10900,False,5956.63,False
2022-10-25,LATAM,88651.1,11560,False,6680.5,False
2022-10-26,LATAM,80974.7,10466,False,3826.67,False
2022-10-27,LATAM,69323.0,8397,False,6005.48,False
2022-10-28,LATAM,61511.1,7893,False,5567.07,False
2022-10-29,LATAM,70258.2,9411,False,4551.95,False
2022-10-30,LATAM,88032.4,11573,False,5931.64,False
2022-10-31,LATAM,95096.3,11604,False,5757.47,False
2022-11-01,LATAM,93681.7,10965,False,5847.93,False
2022-11-02,LATAM,90808.4,10692,False,5589.14,False
2022-11-03,LATAM,74722.5,9184,False,5051.23,False
2022-11-04,LATAM,67130.0,9122,False,4705.01,False
2022-11-05,LATAM,85200.0,10285,False,5316.85,False
2022-11-06,LATAM,90710.7,11040,False,6557.35,False
2022-11-07,LATAM,92471.4,11250,False,6056.96,False
2022-11-08,LATAM,93813.4,11460,False,5815.71,False
2022-11-09,LATAM,91828.8,11472,False,5039.79,False
2022-11-10,LATAM,72906.1,8473,False,5573.02,False
2022-11-11,LATAM,80098.5,10554,True,6462.43,False
2022-11-12,LATAM,81163.2,10072,False,6277.08,False
2022-11-13,LATAM,123961.6,16734,False,13492.04,True
2022-11-14,LATAM,95857.2,11395,False,3785.23,False
2022-11-15,LATAM,97057.6,12927,False,5335.02,False
2022-11-16,LATAM,85554.5,11389,False,5489.29,False
2022-11-17,LATAM,75958.9,9289,False,5150.32,False
2022-11-18,LATAM,62125.7,7568,False,5546.01,False
2022-11-19,LATAM,80572.6,9610,False,6530.34,False
2022-11-20,LATAM,91417.9,10972,False,5847.81,False
2022-11-21,LATAM,108214.2,13526,False,6669.96,False
2022-11-22,LATAM,97177.7,12157,False,4672.05,False
2022-11-23,LATAM,84985.7,9822,False,5635.25,False
2022-11-24,LATAM,69763.1,9867,False,4328.63,False
2022-11-25,LATAM,72532.1,8936,False,5539.14,False
2022-11-26,LATAM,79666.3,9991,False,5044.42,False
2022-11-27,LATAM,91200.3,11086,False,6906.5,False
2022-11-28,LATAM,97682.6,12076,False,6209.82,False
2022-11-29,LATAM,101043.5,12451,False,6694.46,False
2022-11-30,LATAM,91731.9,11465,False,5539.67,False
2022-12-01,LATAM,76135.1,9509,False,5067.93,False
2022-12-02,LATAM,69674.9,9111,False,5043.0,False
2022-12-03,LATAM,83283.1,10523,False,6097.15,False
2022-12-04,LATAM,98043.2,12607,False,7333.48,False
2022-12-05,LATAM,99629.4,12448,False,6215.81,False
2022-12-06,LATAM,104829.1,13219,False,5586.64,False
2022-12-07,LATAM,90561.9,11199,False,5735.98,False
2022-12-08,LATAM,74102.9,9764,False,5862.51,False
2022-12-09,LATAM,69712.2,8875,False,7509.41,False
2022-12-10,LATAM,86789.0,10769,False,6875.54,False
2022-12-11,LATAM,89210.4,11057,False,6097.17,False
2022-12-12,LATAM,90295.1,11232,False,5977.54,False
2022-12-13,LATAM,105626.0,13218,False,6129.78,False
2022-12-14,LATAM,98739.8,12314,False,6286.27,False
2022-12-15,LATAM,73542.8,8913,False,5560.84,False
2022-12-16,LATAM,71717.8,9347,False,5216.69,False
2022-12-17,LATAM,83301.0,10826,False,6718.28,False
2022-12-18,LATAM,98261.9,13174,False,5910.64,False
2022-12-19,LATAM,102281.6,12483,False,6652.58,False
2022-12-20,LATAM,96009.7,12334,False,7211.08,False
2022-12-21,LATAM,88108.7,10059,False,6311.19,False
2022-12-22,LATAM,78598.8,10239,False,6182.09,False
2022-12-23,LATAM,72007.5,8272,False,8455.99,False
2022-12-24,LATAM,101920.5,12247,True,6061.97,False
2022-12-25,LATAM,131498.9,16603,True,5024.46,False
2022-12-26,LATAM,100268.2,12222,False,5672.47,False
2022-12-27,LATAM,102140.1,12388,False,7139.35,False
2022-12-28,LATAM,96153.4,11776,False,4863.22,False
2022-12-29,LATAM,80596.4,10439,False,5297.13,False
2022-12-30,LATAM,76820.3,9136,False,6784.79,False
2022-12-31,LATAM,104659.9,13055,True,5682.9,False
2023-01-01,LATAM,119657.8,14767,True,5812.55,False
2023-01-02,LATAM,102525.5,13225,False,6760.0,False
2023-01-03,LATAM,106423.2,13726,False,5328.39,False
2023-01-04,LATAM,90431.9,10386,False,4727.52,False
2023-01-05,LATAM,76762.2,10117,False,4791.84,False
2023-01-06,LATAM,75655.8,9151,False,6368.92,False
2023-01-07,LATAM,120283.8,15153,False,14111.36,True
2023-01-08,LATAM,96998.6,11655,False,5350.55,False
2023-01-09,LATAM,110940.2,14053,False,4978.12,False
2023-01-10,LATAM,104418.3,14327,False,5689.24,False
2023-01-11,LATAM,103604.6,13014,False,6799.46,False
2023-01-12,LATAM,83934.5,10261,False,5238.15,False
2023-01-13,LATAM,77299.5,9546,False,5377.2,False
2023-01-14,LATAM,89770.4,10486,False,4955.48,False
2023-01-15,LATAM,92155.5,12243,False,5614.52,False
2023-01-16,LATAM,101401.8,12831,False,6179.46,False
2023-01-17,LATAM,108841.1,13080,False,7601.69,False
2023-01-18,LATAM,101329.3,12158,False,6084.33,False
2023-01-19,LATAM,77511.0,9696,False,5867.71,False
2023-01-20,LATAM,77157.3,10110,False,6601.55,False
2023-01-21,LATAM,86967.3,10295,False,6468.72,False
2023-01-22,LATAM,109168.3,14202,False,5450.17,False
2023-01-23,LATAM,109056.7,13586,False,7754.5,False
2023-01-24,LATAM,115334.5,13951,False,5893.89,False
2023-01-25,LATAM,106412.4,13067,False,6103.05,False
2023-01-26,LATAM,88394.7,11923,False,6355.58,False
2023-01-27,LATAM,81901.2,9543,False,6191.75,False
2023-01-28,LATAM,91869.9,11117,False,7135.92,False
2023-01-29,LATAM,124952.3,16095,False,5444.22,False
2023-01-30,LATAM,104013.5,13109,False,6543.41,False
2023-01-31,LATAM,109842.4,13334,False,6048.9,False
2023-02-01,LATAM,107101.9,13870,False,6703.98,False
2023-02-02,LATAM,90949.0,11874,False,5746.36,False
2023-02-03,LATAM,81580.4,10363,False,5638.57,False
2023-02-04,LATAM,98028.2,11947,False,6505.11,False
2023-02-05,LATAM,99460.5,12203,False,6206.39,False
2023-02-06,LATAM,121222.1,15295,False,5264.31,False
2023-02-07,LATAM,113202.7,13494,False,6997.59,False
2023-02-08,LATAM,110348.3,14457,False,6507.66,False
2023-02-09,LATAM,79799.1,10824,False,5862.84,False
2023-02-10,LATAM,81737.3,10099,False,5548.17,False
2023-02-11,LATAM,93371.6,11849,False,6214.6,False
2023-02-12,LATAM,115695.7,15054,False,6452.24,False
2023-02-13,LATAM,115553.8,15422,False,4649.14,False
2023-02-14,LATAM,117951.4,15522,False,6225.49,False
2023-02-15,LATAM,99621.5,11584,False,6447.54,False
2023-02-16,LATAM,89685.5,11052,False,4044.09,False
2023-02-17,LATAM,80963.2,10370,False,6083.55,False
2023-02-18,LATAM,99659.9,12210,False,6482.84,False
2023-02-19,LATAM,119464.9,15824,False,6392.4,False
2023-02-20,LATAM,115970.5,15311,False,6570.21,False
2023-02-21,LATAM,109714.4,13306,False,5666.75,False
2023-02-22,LATAM,149776.1,18640,False,13097.42,True
2023-02-23,LATAM,102846.7,12481,False,4490.1,False
2023-02-24,LATAM,89420.1,11079,False,6804.23,False
2023-02-25,LATAM,83708.4,10350,False,6493.45,False
2023-02-26,LATAM,115445.3,14907,False,6866.34,False
2023-02-27,LATAM,121768.7,14776,False,5351.99,False
2023-02-28,LATAM,117357.4,13361,False,6575.72,False
2023-03-01,LATAM,105049.6,12328,False,4731.06,False
2023-03-02,LATAM,90679.2,10820,False,5238.16,False
2023-03-03,LATAM,85760.5,10392,False,6035.08,False
2023-03-04,LATAM,93607.6,11794,False,6465.42,False
2023-03-05,LATAM,123112.2,14849,False,7278.61,False
2023-03-06,LATAM,117134.3,14036,False,5743.9,False
2023-03-07,LATAM,113964.2,13780,False,5243.9,False
2023-03-08,LATAM,114618.2,13769,False,5203.33,False
2023-03-09,LATAM,85575.0,10419,False,5387.32,False
2023-03-10,LATAM,81861.1,9933,False,7714.97,False
2023-03-11,LATAM,97312.5,12508,False,6544.2,False
2023-03-12,LATAM,129760.6,15725,False,6829.28,False
2023-03-13,LATAM,114387.6,14119,False,5748.61,False
2023-03-14,LATAM,107543.4,13170,False,5939.03,False
2023-03-15,LATAM,106202.4,13679,False,6500.31,False
2023-03-16,LATAM,95592.5,11871,False,5536.81,False
2023-03-17,LATAM,88166.2,11546,False,5708.95,False
2023-03-18,LATAM,112408.2,13474,False,5402.79,False
2023-03-19,LATAM,126351.0,15769,False,5585.11,False
2023-03-20,LATAM,120401.7,14762,False,5982.83,False
2023-03-21,LATAM,115950.0,13880,False,5286.83,False
2023-03-22,LATAM,119057.7,14848,False,6173.53,False
2023-03-23,LATAM,92337.5,12408,False,6172.97,False
2023-03-24,LATAM,82566.0,9894,False,5802.45,False
2023-03-25,LATAM,99421.0,12363,False,5284.43,False
2023-03-26,LATAM,111312.0,13257,False,6030.92,False
2023-03-27,LATAM,117176.6,13917,False,5543.58,False
2023-03-28,LATAM,120610.5,14682,False,5985.33,False
2023-03-29,LATAM,114750.9,14118,False,6827.1,False
2023-03-30,LATAM,92722.7,11387,False,4946.8,False
2023-03-31,LATAM,80363.3,9932,False,7688.49,False
2023-04-01,LATAM,93843.5,10906,False,5892.23,False
2023-04-02,LATAM,120543.2,14754,False,6280.27,False
