user_id,plan,monthly_price_eur,tenure_months,signup_channel,country,payment_method,monthly_watch_hours_90d,sessions_90d,unique_titles_90d,support_tickets_90d,family_account,auto_renew_on,churned_30d
2017301,standard,9.99,10,organic,GB,card,20.43,37,16,0,False,True,False
2017302,standard,9.99,22,organic,US,card,5.22,18,7,0,False,False,False
2017303,standard,9.99,47,ads,SE,paypal,34.31,74,17,2,True,True,False
2017304,premium,15.99,57,organic,FR,apple_pay,5.39,10,3,0,True,True,False
2017305,premium,15.99,11,organic,DE,card,41.6,79,23,0,True,True,False
2017306,standard,9.99,35,app_store,IT,paypal,8.86,12,5,0,False,False,False
2017307,premium,15.99,57,referral,BR,paypal,6.07,20,2,0,True,True,False
2017308,premium,15.99,59,app_store,US,card,36.33,66,26,0,True,True,False
2017309,premium,15.99,47,organic,AU,card,3.87,9,7,1,False,True,True
2017310,premium,15.99,46,organic,AU,card,18.85,37,9,0,True,False,False
2017311,standard,9.99,17,ads,DE,card,8.72,22,7,1,False,True,False
2017312,standard,9.99,19,organic,DE,card,37.07,71,21,2,False,True,False
2017313,premium,15.99,59,app_store,US,gift_card,9.95,15,6,0,False,True,False
2017314,standard,9.99,37,app_store,US,card,15.81,25,10,2,False,False,True
2017315,premium,15.99,7,ads,BR,apple_pay,4.23,2,4,1,False,False,False
2017316,premium,15.99,5,app_store,DE,card,15.09,23,8,0,True,True,False
2017317,standard,9.99,51,app_store,JP,apple_pay,34.93,71,22,0,False,True,False
2017318,standard,9.99,8,ads,DE,card,51.38,96,30,0,True,True,False
2017319,premium,15.99,42,organic,IT,card,35.44,62,24,0,True,True,False
2017320,standard,9.99,19,organic,IT,card,43.85,81,24,1,False,True,False
2017321,premium,15.99,11,organic,US,gift_card,15.43,40,9,0,True,True,False
2017322,premium,15.99,7,referral,JP,card,12.9,20,13,0,True,True,False
2017323,standard,9.99,33,ads,DE,card,9.87,21,13,0,True,True,False
2017324,standard,9.99,48,referral,DE,card,6.49,11,3,0,True,False,True
2017325,standard,9.99,1,referral,FR,apple_pay,19.64,43,8,0,False,True,True
2017326,premium,15.99,42,referral,NL,paypal,19.07,24,8,1,False,True,False
2017327,standard,9.99,34,organic,ES,card,16.2,21,12,1,True,False,False
2017328,standard,9.99,47,referral,US,card,23.12,42,14,0,False,True,False
2017329,standard,9.99,35,organic,US,card,6.47,15,6,2,False,True,True
2017330,standard,9.99,8,ads,US,apple_pay,12.11,24,7,0,False,True,False
2017331,standard,9.99,25,ads,NL,card,25.63,54,16,1,False,True,False
2017332,standard,9.99,59,organic,BR,card,5.56,12,7,0,False,True,False
2017333,premium,15.99,49,ads,GB,card,8.63,7,5,0,False,True,False
2017334,standard,9.99,21,organic,BR,apple_pay,23.91,41,12,0,True,False,False
2017335,premium,15.99,55,referral,GB,card,7.51,8,7,0,True,True,False
2017336,premium,15.99,1,ads,FR,card,12.96,12,11,1,True,False,False
2017337,standard,9.99,32,ads,US,paypal,5.47,8,0,0,False,True,False
2017338,standard,9.99,46,ads,US,apple_pay,8.2,10,4,0,True,True,False
2017339,standard,9.99,40,organic,US,apple_pay,70.22,124,42,0,True,False,False
2017340,standard,9.99,11,ads,JP,card,7.71,14,8,0,True,True,False
2017341,standard,9.99,9,organic,US,card,18.63,41,13,0,False,True,True
2017342,standard,9.99,44,app_store,FR,card,17.39,36,7,0,False,True,False
2017343,standard,9.99,59,referral,NL,card,9.22,16,2,0,False,True,False
2017344,standard,9.99,46,app_store,FR,paypal,18.68,31,12,0,False,True,False
2017345,standard,9.99,51,referral,FR,apple_pay,2.87,4,3,1,False,True,False
2017346,standard,9.99,54,organic,ES,apple_pay,45.52,81,25,0,True,True,False
2017347,standard,9.99,56,ads,FR,paypal,8.98,15,4,0,False,True,False
2017348,standard,9.99,47,referral,US,apple_pay,6.35,19,9,0,True,True,False
2017349,standard,9.99,46,ads,US,apple_pay,7.45,17,4,0,False,False,True
2017350,standard,9.99,47,ads,AU,card,5.42,11,1,1,False,True,True
2017351,standard,9.99,20,ads,FR,apple_pay,11.84,20,12,0,True,True,False
2017352,standard,9.99,32,ads,FR,card,18.29,28,7,1,False,False,False
2017353,standard,9.99,14,ads,BR,card,8.92,16,3,2,False,True,False
2017354,standard,9.99,32,organic,US,paypal,10.63,19,6,1,False,True,False
2017355,premium,15.99,31,ads,GB,paypal,34.45,67,22,0,False,True,False
2017356,standard,9.99,5,ads,FR,apple_pay,10.39,21,5,0,False,True,False
2017357,standard,9.99,5,ads,CA,card,20.13,35,13,1,False,True,False
2017358,standard,9.99,57,organic,ES,apple_pay,3.94,0,0,0,False,True,True
2017359,premium,15.99,33,app_store,ES,card,18.35,27,14,0,True,True,False
2017360,premium,15.99,2,referral,BR,card,12.68,19,11,0,False,False,False
2017361,standard,9.99,22,organic,US,card,13.15,30,0,0,True,True,False
2017362,standard,9.99,53,app_store,DE,card,4.7,14,0,1,False,True,False
2017363,standard,9.99,43,referral,DE,card,16.33,26,8,0,True,False,False
2017364,premium,15.99,49,referral,BR,apple_pay,15.34,30,6,1,False,True,False
2017365,standard,9.99,37,app_store,FR,card,19.86,40,10,0,False,True,False
2017366,premium,15.99,42,ads,US,apple_pay,32.78,50,22,1,False,True,False
2017367,standard,9.99,15,organic,BR,card,5.27,8,2,0,True,True,False
2017368,standard,9.99,50,organic,FR,apple_pay,14.57,32,6,0,True,False,True
2017369,standard,9.99,44,organic,AU,card,8.56,22,5,2,True,True,False
2017370,standard,9.99,15,ads,GB,card,43.87,91,25,0,False,True,False
2017371,standard,9.99,19,organic,FR,card,11.83,22,7,1,True,True,False
2017372,premium,15.99,46,organic,US,card,29.56,60,21,1,True,False,False
2017373,standard,9.99,15,ads,US,card,8.22,22,0,0,False,False,True
2017374,standard,9.99,40,organic,US,gift_card,11.29,20,7,0,False,True,True
2017375,premium,15.99,25,organic,DE,card,4.44,18,0,1,False,False,False
2017376,premium,15.99,17,referral,BR,card,22.57,43,11,0,False,False,False
2017377,premium,15.99,10,ads,FR,apple_pay,4.37,0,4,0,True,True,True
2017378,premium,15.99,43,ads,FR,card,13.46,24,10,1,False,True,False
2017379,standard,9.99,20,organic,FR,apple_pay,23.14,44,12,0,False,True,False
2017380,premium,15.99,33,referral,FR,apple_pay,15.67,26,9,0,False,True,False
2017381,standard,9.99,16,organic,US,card,3.41,3,1,0,False,False,False
2017382,premium,15.99,9,ads,DE,apple_pay,10.8,20,5,1,False,False,False
2017383,premium,15.99,2,organic,BR,card,30.1,59,16,0,True,True,False
2017384,standard,9.99,56,referral,FR,card,19.28,31,14,1,False,True,False
2017385,standard,9.99,18,organic,US,card,11.47,26,2,0,False,True,False
2017386,premium,15.99,34,app_store,FR,card,6.88,14,5,2,False,False,True
2017387,premium,15.99,28,organic,CA,apple_pay,17.84,35,5,1,False,True,False
2017388,standard,9.99,22,ads,IT,paypal,10.13,20,7,1,False,False,False
2017389,premium,15.99,49,ads,US,paypal,7.37,21,5,0,False,True,False
2017390,standard,9.99,54,ads,FR,card,11.51,25,6,2,True,True,True
2017391,standard,9.99,11,app_store,US,apple_pay,20.95,39,21,0,False,True,False
2017392,standard,9.99,2,ads,IT,card,8.79,16,8,0,True,True,True
2017393,standard,9.99,20,ads,CA,card,13.23,25,14,0,False,True,False
2017394,standard,9.99,7,app_store,US,card,11.13,14,5,2,False,True,True
2017395,premium,15.99,2,organic,BR,apple_pay,6.16,16,0,1,False,False,False
2017396,standard,9.99,48,ads,NL,card,11.0,12,5,0,True,True,True
2017397,premium,15.99,5,ads,ES,gift_card,14.06,31,9,0,False,True,False
2017398,premium,15.99,5,referral,DE,gift_card,14.65,25,8,0,True,True,False
2017399,standard,9.99,22,referral,JP,card,27.4,45,20,1,False,True,False
2017400,premium,15.99,34,ads,ES,apple_pay,15.53,31,11,0,True,True,False
2017401,premium,15.99,30,organic,GB,card,6.9,19,5,0,True,True,False
2017402,standard,9.99,44,referral,ES,apple_pay,20.14,43,13,1,False,True,False
2017403,standard,9.99,45,referral,BR,card,9.07,10,4,0,True,True,False
2017404,standard,9.99,1,organic,FR,card,7.43,24,3,0,True,True,False
2017405,standard,9.99,46,organic,NL,paypal,39.75,73,19,0,False,True,False
2017406,standard,9.99,3,organic,NL,paypal,16.6,31,11,0,False,True,False
2017407,standard,9.99,54,organic,US,card,11.8,19,5,1,False,True,False
2017408,premium,15.99,19,organic,FR,card,9.53,14,12,0,True,True,False
2017409,premium,15.99,54,referral,BR,card,24.13,46,10,0,True,True,False
2017410,premium,15.99,59,organic,SE,paypal,34.86,55,15,1,False,True,False
2017411,premium,15.99,6,referral,GB,card,26.57,45,20,1,False,True,False
2017412,standard,9.99,23,organic,BR,gift_card,24.46,47,17,1,True,True,False
2017413,standard,9.99,7,referral,BR,card,17.79,36,9,0,False,True,True
2017414,standard,9.99,58,organic,US,card,5.03,8,0,2,False,True,True
2017415,standard,9.99,30,organic,FR,apple_pay,10.24,5,2,2,False,True,False
2017416,standard,9.99,50,organic,SE,card,19.56,32,14,0,False,False,False
2017417,premium,15.99,35,ads,US,paypal,9.98,25,6,0,True,True,False
2017418,standard,9.99,51,ads,DE,paypal,8.19,11,7,0,True,True,True
2017419,standard,9.99,36,ads,SE,card,11.58,19,7,3,False,True,True
2017420,standard,9.99,3,ads,US,gift_card,6.23,13,1,0,True,True,False
2017421,standard,9.99,29,ads,DE,apple_pay,4.1,3,0,1,False,True,False
2017422,standard,9.99,39,app_store,FR,apple_pay,12.01,17,7,0,False,True,False
2017423,standard,9.99,58,organic,FR,card,18.67,32,8,0,False,False,False
2017424,premium,15.99,50,organic,ES,card,14.53,27,12,0,False,False,False
2017425,premium,15.99,31,ads,AU,card,47.18,81,25,0,False,True,False
2017426,standard,9.99,48,referral,FR,card,23.95,44,17,1,True,True,False
2017427,standard,9.99,56,app_store,JP,paypal,17.95,37,11,0,True,True,False
2017428,standard,9.99,52,referral,FR,card,24.56,54,16,0,True,False,False
2017429,standard,9.99,59,organic,SE,card,3.41,3,2,0,False,True,False
2017430,standard,9.99,22,referral,SE,paypal,4.31,12,0,1,False,True,True
2017431,standard,9.99,27,organic,FR,paypal,17.3,30,10,0,False,True,False
2017432,standard,9.99,1,organic,US,apple_pay,32.75,64,17,0,False,True,True
2017433,standard,9.99,8,organic,US,apple_pay,4.4,5,5,0,False,True,False
2017434,standard,9.99,49,app_store,CA,card,4.56,19,2,1,False,False,False
2017435,premium,15.99,20,referral,US,apple_pay,21.72,36,13,0,False,True,False
2017436,standard,9.99,26,organic,GB,paypal,13.55,25,11,2,False,True,False
2017437,standard,9.99,22,organic,DE,card,15.08,24,10,0,False,True,False
2017438,standard,9.99,55,app_store,GB,card,9.75,8,4,0,True,True,False
2017439,premium,15.99,53,referral,ES,card,7.48,10,3,1,False,True,False
2017440,standard,9.99,44,organic,US,card,9.7,11,10,3,True,True,False
2017441,standard,9.99,57,app_store,JP,card,12.14,24,10,2,False,True,True
2017442,standard,9.99,33,ads,US,paypal,5.27,10,11,0,False,True,False
2017443,premium,15.99,11,ads,SE,card,5.26,7,5,1,False,True,False
2017444,premium,15.99,38,ads,GB,apple_pay,10.21,25,9,1,True,True,False
2017445,standard,9.99,2,referral,JP,card,41.57,73,23,0,False,True,False
2017446,standard,9.99,25,organic,NL,card,6.46,17,5,0,False,True,False
2017447,standard,9.99,50,organic,BR,gift_card,15.0,32,8,0,False,True,False
2017448,standard,9.99,11,ads,US,card,11.57,22,1,2,False,False,True
2017449,standard,9.99,33,ads,US,apple_pay,6.62,1,0,0,False,False,False
2017450,standard,9.99,46,referral,JP,card,10.66,17,8,0,True,True,False
2017451,standard,9.99,45,app_store,FR,card,13.47,19,12,0,False,True,False
2017452,premium,15.99,35,ads,FR,card,16.11,32,10,0,False,True,False
2017453,standard,9.99,20,ads,NL,apple_pay,9.99,18,12,0,True,True,True
2017454,standard,9.99,15,ads,BR,paypal,24.32,46,15,1,True,True,False
2017455,premium,15.99,10,organic,JP,apple_pay,9.53,13,3,1,False,True,False
2017456,premium,15.99,44,organic,BR,card,6.6,14,2,1,True,True,False
2017457,standard,9.99,16,ads,NL,card,47.07,89,33,1,False,True,False
2017458,standard,9.99,39,ads,FR,card,13.89,36,9,0,True,True,False
2017459,standard,9.99,3,referral,GB,card,7.36,19,4,1,True,True,True
2017460,premium,15.99,18,organic,JP,card,32.47,57,19,1,False,False,False
2017461,standard,9.99,23,ads,JP,apple_pay,4.64,15,8,1,False,True,False
2017462,premium,15.99,46,referral,JP,paypal,16.2,33,11,0,True,True,False
2017463,standard,9.99,6,ads,IT,paypal,4.36,4,1,0,True,True,False
2017464,standard,9.99,28,organic,US,apple_pay,3.18,11,0,0,True,True,False
2017465,standard,9.99,28,ads,US,gift_card,8.94,17,5,1,False,True,False
2017466,standard,9.99,19,app_store,FR,card,5.33,10,2,1,False,True,False
2017467,standard,9.99,48,organic,FR,gift_card,46.8,89,30,0,False,True,False
2017468,premium,15.99,58,ads,FR,card,9.2,13,1,1,False,True,False
2017469,standard,9.99,3,ads,GB,apple_pay,10.16,8,5,3,False,False,True
2017470,premium,15.99,56,organic,FR,paypal,12.69,19,4,0,False,True,False
2017471,standard,9.99,53,ads,FR,card,13.71,24,5,1,False,True,False
2017472,standard,9.99,50,ads,US,apple_pay,14.09,23,13,1,True,True,False
2017473,standard,9.99,8,ads,ES,card,22.87,46,13,1,False,True,False
2017474,standard,9.99,23,referral,NL,card,25.28,50,12,1,True,True,True
2017475,standard,9.99,39,organic,DE,apple_pay,12.14,20,2,0,True,True,False
2017476,premium,15.99,13,organic,US,card,15.99,33,10,0,False,True,False
2017477,standard,9.99,15,ads,DE,card,29.13,50,16,1,False,True,False
2017478,standard,9.99,34,organic,GB,paypal,11.71,29,10,0,False,True,False
2017479,standard,9.99,50,ads,US,card,10.3,28,9,1,False,True,False
2017480,standard,9.99,10,ads,ES,card,9.37,14,6,0,False,True,False
2017481,standard,9.99,1,organic,US,card,7.69,7,3,0,False,True,False
2017482,standard,9.99,59,app_store,US,card,16.85,27,13,0,False,True,False
2017483,standard,9.99,25,ads,NL,card,33.09,66,20,0,False,True,False
2017484,premium,15.99,5,app_store,US,paypal,10.42,10,7,1,False,True,False
2017485,standard,9.99,57,organic,BR,paypal,20.26,39,12,0,False,False,False
2017486,standard,9.99,17,app_store,GB,paypal,26.41,43,15,0,True,True,False
2017487,standard,9.99,7,ads,BR,card,33.68,54,17,0,False,True,False
2017488,standard,9.99,40,app_store,FR,apple_pay,22.87,45,16,0,False,True,False
2017489,premium,15.99,45,ads,US,apple_pay,16.85,31,13,0,False,False,False
2017490,premium,15.99,8,app_store,DE,card,9.93,24,9,1,False,True,False
2017491,premium,15.99,43,organic,SE,paypal,8.39,23,1,1,True,False,False
2017492,premium,15.99,23,ads,FR,card,15.27,24,12,0,False,True,False
2017493,standard,9.99,19,organic,GB,card,18.31,32,11,0,True,True,False
2017494,standard,9.99,40,ads,NL,card,4.54,10,3,0,True,True,False
2017495,standard,9.99,4,organic,FR,card,21.59,36,13,1,False,True,False
2017496,premium,15.99,10,referral,FR,paypal,6.47,16,3,1,False,True,False
2017497,premium,15.99,50,ads,US,card,23.31,43,19,0,False,True,False
2017498,standard,9.99,59,ads,FR,card,11.98,20,5,1,True,True,False
2017499,standard,9.99,54,app_store,FR,paypal,17.95,31,6,1,True,True,False
2017500,standard,9.99,47,app_store,US,card,23.66,50,10,0,False,True,False
2017501,premium,15.99,8,app_store,DE,card,18.42,31,9,0,False,True,False
2017502,standard,9.99,19,organic,US,paypal,9.37,23,2,0,False,True,False
2017503,standard,9.99,51,app_store,CA,card,35.33,64,24,1,False,True,False
2017504,standard,9.99,43,ads,DE,paypal,11.77,12,2,0,True,False,True
2017505,standard,9.99,50,app_store,GB,paypal,8.22,6,0,0,False,False,False
2017506,standard,9.99,25,ads,US,card,18.21,31,12,0,False,True,False
2017507,standard,9.99,35,ads,FR,card,8.09,17,6,0,True,True,False
2017508,premium,15.99,44,organic,DE,paypal,5.82,12,2,0,False,False,False
2017509,standard,9.99,47,organic,DE,gift_card,8.8,14,5,0,False,True,False
2017510,premium,15.99,43,ads,AU,card,13.5,24,4,0,False,True,False
2017511,standard,9.99,3,organic,JP,apple_pay,8.57,19,4,0,False,True,True
2017512,standard,9.99,12,ads,FR,apple_pay,10.97,6,5,0,False,False,True
2017513,standard,9.99,30,organic,US,paypal,3.22,5,0,3,False,True,False
2017514,standard,9.99,42,organic,GB,card,30.68,54,24,1,False,True,False
2017515,standard,9.99,58,organic,IT,paypal,14.18,30,11,1,True,True,False
2017516,standard,9.99,18,organic,DE,card,8.1,14,6,1,True,True,True
2017517,standard,9.99,46,organic,IT,card,31.7,49,18,0,True,False,False
2017518,standard,9.99,40,referral,IT,paypal,5.34,14,3,1,False,False,False
2017519,premium,15.99,16,ads,IT,paypal,7.13,8,6,0,False,True,False
2017520,standard,9.99,11,organic,US,apple_pay,9.63,15,5,1,True,False,True
2017521,standard,9.99,37,organic,FR,paypal,8.48,9,9,0,True,True,False
2017522,standard,9.99,20,referral,US,card,9.89,16,3,0,False,False,False
2017523,standard,9.99,13,organic,US,paypal,19.94,37,13,1,False,True,False
2017524,premium,15.99,13,referral,DE,gift_card,24.57,37,15,0,False,True,False
2017525,standard,9.99,14,referral,FR,paypal,25.99,53,10,0,False,True,False
2017526,premium,15.99,6,organic,IT,card,33.18,54,19,0,False,True,False
2017527,premium,15.99,12,app_store,FR,paypal,8.41,22,4,0,False,True,False
2017528,standard,9.99,58,ads,US,paypal,17.74,34,9,0,True,True,False
2017529,standard,9.99,12,referral,US,apple_pay,8.38,4,0,0,True,True,False
2017530,standard,9.99,25,organic,GB,card,8.26,19,7,1,True,True,True
2017531,premium,15.99,30,ads,IT,card,5.05,8,4,0,False,True,False
2017532,standard,9.99,42,ads,US,card,36.71,72,23,1,True,True,False
2017533,standard,9.99,19,organic,NL,paypal,30.75,50,17,1,False,True,False
2017534,standard,9.99,49,app_store,US,card,59.88,106,37,2,True,False,False
2017535,premium,15.99,46,referral,BR,apple_pay,22.95,33,11,0,False,True,False
2017536,premium,15.99,30,ads,FR,gift_card,18.09,35,8,1,True,True,False
2017537,standard,9.99,53,app_store,US,gift_card,10.0,26,0,0,True,True,False
2017538,standard,9.99,21,organic,GB,paypal,28.56,54,16,0,False,True,False
2017539,premium,15.99,29,referral,DE,paypal,17.91,35,7,0,True,True,False
2017540,premium,15.99,36,organic,US,card,5.92,10,2,1,False,True,False
2017541,standard,9.99,12,app_store,US,apple_pay,14.59,26,4,0,True,True,False
2017542,standard,9.99,5,ads,DE,card,5.65,13,0,0,True,True,False
2017543,standard,9.99,59,referral,FR,card,17.13,33,6,0,False,True,False
2017544,standard,9.99,3,organic,US,gift_card,24.88,45,16,0,True,True,False
2017545,standard,9.99,3,organic,FR,card,10.97,15,5,1,True,True,False
2017546,standard,9.99,6,referral,DE,paypal,8.31,16,6,0,False,True,False
2017547,premium,15.99,33,organic,AU,card,48.19,81,27,0,False,True,False
2017548,standard,9.99,16,organic,DE,card,16.32,23,7,1,True,True,False
2017549,standard,9.99,13,ads,GB,card,19.9,41,13,0,False,False,False
2017550,standard,9.99,51,organic,DE,card,17.07,29,13,1,True,True,False
2017551,standard,9.99,56,ads,US,card,25.97,53,17,1,False,True,False
2017552,standard,9.99,52,referral,FR,card,21.88,40,15,0,True,True,False
2017553,standard,9.99,20,ads,US,paypal,11.85,28,6,1,True,True,False
2017554,standard,9.99,6,ads,DE,card,4.65,11,6,0,False,True,False
2017555,standard,9.99,57,organic,IT,apple_pay,9.43,17,5,0,True,True,False
2017556,premium,15.99,33,organic,ES,card,14.48,29,6,0,False,True,False
2017557,premium,15.99,58,organic,GB,card,27.56,50,16,0,True,True,False
2017558,standard,9.99,10,referral,US,apple_pay,37.45,72,20,1,True,True,False
2017559,standard,9.99,56,organic,US,paypal,11.64,22,8,1,False,True,False
2017560,standard,9.99,19,app_store,BR,card,47.76,80,35,1,False,True,False
2017561,premium,15.99,47,organic,JP,card,19.29,27,11,1,False,False,False
2017562,premium,15.99,7,app_store,ES,card,16.03,21,8,0,False,True,False
2017563,standard,9.99,44,organic,FR,apple_pay,16.49,35,13,1,False,True,False
2017564,standard,9.99,28,referral,BR,card,22.88,39,12,0,True,True,False
2017565,standard,9.99,57,app_store,GB,paypal,14.51,30,6,0,True,True,False
2017566,standard,9.99,9,ads,ES,card,14.36,24,11,0,False,True,True
2017567,standard,9.99,14,app_store,IT,card,25.62,52,17,0,True,True,False
2017568,standard,9.99,38,organic,DE,card,29.45,55,17,0,False,False,False
2017569,standard,9.99,48,organic,DE,card,14.15,35,8,1,False,True,False
2017570,standard,9.99,53,app_store,US,card,13.3,24,5,1,False,True,False
2017571,standard,9.99,7,organic,ES,card,8.16,21,5,1,False,True,False
2017572,standard,9.99,1,organic,DE,card,11.01,22,5,0,True,False,False
2017573,premium,15.99,22,organic,US,apple_pay,29.45,56,20,0,True,True,False
2017574,standard,9.99,6,app_store,US,card,14.45,22,11,0,False,True,False
2017575,standard,9.99,24,referral,ES,apple_pay,25.2,41,13,0,False,True,False
2017576,premium,15.99,29,organic,DE,card,8.88,22,6,0,True,True,False
2017577,standard,9.99,59,organic,US,card,16.75,33,9,0,False,True,False
2017578,standard,9.99,2,ads,BR,card,20.11,35,7,0,True,True,True
2017579,standard,9.99,19,referral,GB,paypal,40.96,74,28,0,False,True,False
2017580,standard,9.99,20,organic,ES,card,3.95,0,1,0,False,True,False
2017581,premium,15.99,33,organic,GB,card,26.38,51,11,2,True,False,False
2017582,standard,9.99,19,referral,ES,paypal,14.9,37,4,1,False,True,True
2017583,standard,9.99,38,organic,FR,paypal,14.41,15,11,0,False,True,False
2017584,standard,9.99,51,ads,US,card,3.97,1,3,0,False,True,False
2017585,premium,15.99,40,referral,BR,gift_card,5.28,9,0,1,True,True,False
2017586,premium,15.99,39,ads,BR,card,19.27,40,9,1,False,True,False
2017587,standard,9.99,8,ads,FR,paypal,36.12,64,19,1,False,True,False
2017588,standard,9.99,53,referral,IT,paypal,15.94,34,3,0,False,True,False
2017589,standard,9.99,33,ads,US,apple_pay,36.79,59,25,1,True,True,False
2017590,premium,15.99,10,referral,NL,card,2.17,1,2,0,False,False,True
2017591,standard,9.99,38,ads,US,card,4.66,11,2,0,False,True,False
2017592,standard,9.99,29,ads,US,card,4.37,15,1,2,False,True,False
2017593,standard,9.99,54,ads,US,card,27.34,43,15,0,False,False,False
2017594,premium,15.99,39,ads,IT,card,19.46,41,9,1,True,True,False
2017595,standard,9.99,57,organic,IT,card,13.7,37,11,0,False,False,False
2017596,standard,9.99,58,ads,GB,card,25.54,46,16,0,True,True,False
2017597,premium,15.99,14,app_store,AU,card,11.51,17,5,0,False,True,False
2017598,standard,9.99,18,ads,US,card,31.71,59,20,1,True,True,False
2017599,standard,9.99,13,referral,ES,card,39.07,67,19,0,False,True,False
2017600,standard,9.99,14,ads,DE,card,4.39,2,1,2,True,True,False
2017601,standard,9.99,41,ads,GB,paypal,21.95,33,13,0,True,True,False
2017602,standard,9.99,56,ads,FR,card,21.54,33,3,0,True,True,False
2017603,standard,9.99,29,organic,JP,card,6.53,15,7,1,True,False,True
2017604,standard,9.99,48,organic,SE,paypal,5.21,10,2,0,True,True,False
2017605,standard,9.99,44,app_store,AU,card,12.71,23,10,0,True,True,False
2017606,premium,15.99,16,organic,IT,paypal,16.56,37,6,0,False,True,False
2017607,standard,9.99,51,ads,IT,apple_pay,21.1,38,15,0,False,True,False
2017608,premium,15.99,29,ads,FR,gift_card,33.05,57,18,1,False,True,False
2017609,standard,9.99,1,organic,DE,paypal,14.36,21,12,0,False,False,False
2017610,standard,9.99,43,organic,FR,card,15.61,30,13,1,False,True,True
2017611,standard,9.99,52,app_store,JP,card,66.22,123,38,0,False,True,False
2017612,standard,9.99,15,organic,GB,card,16.86,29,12,0,False,True,True
2017613,standard,9.99,16,organic,FR,card,9.45,25,2,0,False,True,False
2017614,standard,9.99,44,organic,GB,card,21.65,33,15,1,False,True,False
2017615,standard,9.99,58,organic,ES,card,10.06,14,5,2,True,False,True
2017616,premium,15.99,16,referral,CA,card,10.13,32,5,0,False,True,False
2017617,standard,9.99,26,app_store,ES,card,6.91,14,5,0,True,False,False
2017618,premium,15.99,41,organic,BR,paypal,16.7,23,7,0,False,True,False
2017619,standard,9.99,51,ads,BR,paypal,34.31,57,20,0,False,True,False
2017620,standard,9.99,2,ads,IT,paypal,18.63,35,12,0,False,True,False
2017621,standard,9.99,12,organic,FR,apple_pay,21.78,38,12,1,False,False,False
2017622,premium,15.99,53,organic,US,paypal,22.33,42,9,0,True,True,False
2017623,standard,9.99,31,ads,BR,card,36.0,67,20,0,True,True,False
2017624,premium,15.99,45,ads,JP,card,8.48,14,4,0,False,True,False
2017625,premium,15.99,4,app_store,FR,card,9.3,3,10,1,False,True,False
2017626,standard,9.99,6,ads,FR,card,17.48,26,12,0,False,True,False
2017627,premium,15.99,44,organic,NL,card,13.91,23,11,0,True,True,False
2017628,premium,15.99,23,ads,US,paypal,8.32,14,1,0,False,True,False
2017629,premium,15.99,56,organic,GB,card,15.89,33,6,0,False,True,False
2017630,standard,9.99,26,organic,CA,card,3.51,12,0,0,True,True,False
2017631,premium,15.99,50,organic,BR,paypal,26.45,42,14,0,False,True,False
2017632,standard,9.99,33,organic,FR,paypal,8.14,5,4,0,False,True,False
2017633,premium,15.99,41,ads,JP,card,3.76,7,3,0,True,True,False
2017634,premium,15.99,39,organic,US,card,26.68,48,20,2,False,False,False
2017635,standard,9.99,8,app_store,NL,card,14.74,28,7,0,True,True,False
2017636,standard,9.99,47,organic,FR,card,19.18,36,11,3,False,True,False
2017637,standard,9.99,59,ads,US,apple_pay,45.45,73,30,0,True,False,False
2017638,premium,15.99,23,ads,FR,card,26.12,48,16,0,False,True,False
2017639,premium,15.99,21,app_store,GB,card,31.8,53,17,0,True,True,False
2017640,premium,15.99,36,ads,GB,card,17.62,28,8,1,True,True,False
2017641,premium,15.99,38,referral,IT,apple_pay,57.21,99,34,1,False,True,False
2017642,standard,9.99,23,organic,US,card,18.86,36,15,0,True,True,False
2017643,premium,15.99,17,organic,AU,card,5.64,12,6,0,False,True,False
2017644,standard,9.99,58,ads,FR,card,4.97,0,1,0,False,True,False
2017645,standard,9.99,49,ads,US,card,24.12,36,14,0,False,True,False
2017646,standard,9.99,34,organic,FR,card,7.72,14,7,0,False,True,False
2017647,standard,9.99,23,organic,US,card,15.52,30,13,1,False,False,True
2017648,standard,9.99,21,organic,AU,apple_pay,20.67,43,18,0,True,False,False
2017649,premium,15.99,24,ads,US,card,11.01,17,8,0,False,True,False
2017650,standard,9.99,35,organic,US,card,6.63,13,1,0,True,True,False
2017651,premium,15.99,1,referral,US,card,6.65,14,3,2,False,True,False
2017652,standard,9.99,39,ads,NL,card,11.19,16,9,1,True,True,False
2017653,premium,15.99,34,app_store,GB,card,18.81,31,15,0,False,True,False
2017654,standard,9.99,9,app_store,DE,card,6.13,8,0,0,False,True,False
2017655,premium,15.99,15,organic,US,card,53.25,100,32,1,True,True,False
2017656,standard,9.99,17,organic,IT,gift_card,19.59,39,14,0,True,True,False
2017657,standard,9.99,55,organic,CA,card,17.79,35,10,0,False,True,False
2017658,standard,9.99,56,app_store,DE,apple_pay,13.21,29,12,0,True,True,False
2017659,standard,9.99,47,organic,US,paypal,14.72,28,5,0,False,True,False
2017660,standard,9.99,41,ads,US,card,17.68,27,6,1,False,False,False
2017661,standard,9.99,57,organic,FR,card,15.12,24,14,0,False,True,False
2017662,standard,9.99,44,ads,ES,apple_pay,33.74,67,24,2,False,True,False
2017663,premium,15.99,23,organic,FR,card,32.14,57,20,0,True,False,False
2017664,standard,9.99,22,referral,DE,card,16.03,28,7,0,False,True,False
